District,Mandal,Date,Rain (mm),Min Temp (°C),Max Temp (°C),Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph)
Adilabad,Adilabad Urban,09-May-21,0.4,26.0,38.8,31.9,76.6,0.0,7.9
Adilabad,Adilabad Urban,10-May-21,0.0,26.6,37.0,0.0,0.0,0.0,0.0
Adilabad,Adilabad Urban,10-May-21,0.1,26.6,37.0,40.6,79.6,0.0,5.7
Adilabad,Adilabad Urban,11-May-21,0.0,28.5,38.1,0.0,0.0,0.0,0.0
Adilabad,Adilabad Urban,11-May-21,0.7,28.5,38.1,38.2,70.4,0.0,6.5
Adilabad,Adilabad Urban,12-May-21,0.0,27.4,42.4,0.0,0.0,0.0,0.0
Adilabad,Adilabad Urban,12-May-21,0.0,27.4,42.4,22.8,76.4,0.0,7.5
Adilabad,Adilabad Urban,13-May-21,0.0,28.0,42.1,0.0,0.0,0.0,0.0
Adilabad,Adilabad Urban,13-May-21,0.0,28.0,42.1,22.5,63.1,0.0,6.1
Adilabad,Adilabad Urban,14-May-21,0.0,29.9,41.9,0.0,0.0,0.0,0.0
Adilabad,Adilabad Urban,14-May-21,0.0,29.9,41.9,20.0,62.6,0.0,5.5
Adilabad,Adilabad Urban,15-May-21,0.0,27.8,40.0,0.0,0.0,0.0,0.0
Adilabad,Adilabad Urban,15-May-21,0.0,27.8,40.0,27.4,72.9,0.0,7.2
Adilabad,Adilabad Urban,16-May-21,0.0,29.3,38.6,0.0,0.0,0.0,0.0
Adilabad,Adilabad Urban,16-May-21,0.0,29.3,38.6,35.9,73.7,0.4,8.4
Adilabad,Adilabad Urban,17-May-21,2.6,27.8,36.2,38.5,83.7,0.1,8.6
Adilabad,Adilabad Urban,18-May-21,0.0,29.8,37.8,40.0,70.9,0.3,9.4
Adilabad,Adilabad Urban,19-May-21,0.0,30.6,38.5,34.3,64.5,0.0,9.8
Adilabad,Adilabad Urban,20-May-21,0.0,29.5,38.4,36.4,64.2,0.3,11.5
Adilabad,Adilabad Urban,21-May-21,0.0,24.9,38.3,35.7,65.8,0.0,7.1
Adilabad,Adilabad Urban,22-May-21,0.0,28.2,40.8,17.5,70.4,0.0,5.3
Adilabad,Adilabad Urban,23-May-21,0.0,31.2,41.4,19.2,50.0,0.0,6.5
Adilabad,Adilabad Urban,24-May-21,0.0,29.0,40.0,24.1,50.9,0.0,4.8
Adilabad,Adilabad Urban,25-May-21,0.0,25.5,41.2,17.2,43.3,0.0,5.2
Adilabad,Adilabad Urban,26-May-21,0.0,28.1,40.2,13.3,48.0,0.0,7.1
Adilabad,Adilabad Urban,27-May-21,0.6,31.5,41.9,20.4,53.4,0.0,6.5
Adilabad,Adilabad Urban,28-May-21,2.5,29.2,41.7,23.2,62.8,0.0,9.4
Adilabad,Adilabad Urban,29-May-21,0.0,29.7,40.6,31.0,59.6,0.0,8.5
Adilabad,Adilabad Urban,30-May-21,0.0,28.6,41.9,18.5,67.6,0.0,10.1
Adilabad,Adilabad Urban,31-May-21,0.0,27.5,35.8,33.5,63.5,0.0,4.0
Adilabad,Bazarhathnoor,01-May-21,0.0,23.7,39.2,0.0,0.0,0.0,0.0
Adilabad,Bazarhathnoor,01-May-21,3.4,23.7,39.2,21.0,64.8,0.0,21.8
Adilabad,Bazarhathnoor,02-May-21,0.0,23.5,39.2,0.0,0.0,0.0,0.0
Adilabad,Bazarhathnoor,02-May-21,0.0,23.5,39.2,22.4,75.9,0.0,16.8
Adilabad,Bazarhathnoor,03-May-21,0.0,21.2,34.5,0.0,0.0,0.0,0.0
Adilabad,Bazarhathnoor,03-May-21,6.4,21.2,34.5,41.3,84.0,0.0,19.8
Adilabad,Bazarhathnoor,04-May-21,0.0,21.3,37.4,0.0,0.0,0.0,0.0
Adilabad,Bazarhathnoor,04-May-21,0.0,21.3,37.4,30.6,76.4,0.3,13.6
Adilabad,Bazarhathnoor,05-May-21,0.0,23.9,38.7,0.0,0.0,0.0,0.0
Adilabad,Bazarhathnoor,05-May-21,0.0,23.9,38.7,27.2,65.7,0.0,7.9
Adilabad,Bazarhathnoor,06-May-21,0.0,25.7,36.7,0.0,0.0,0.0,0.0
Adilabad,Bazarhathnoor,06-May-21,0.0,25.7,36.7,35.0,63.3,0.1,19.6
Adilabad,Bazarhathnoor,07-May-21,0.0,25.0,37.8,0.0,0.0,0.0,0.0
Adilabad,Bazarhathnoor,07-May-21,0.0,25.0,37.8,34.0,61.8,0.1,15.8
Adilabad,Bazarhathnoor,08-May-21,0.0,24.0,36.0,0.0,0.0,0.0,0.0
Adilabad,Bazarhathnoor,08-May-21,0.0,24.0,36.0,40.2,64.3,0.0,9.1
Adilabad,Bazarhathnoor,09-May-21,0.0,23.0,38.1,0.0,0.0,0.0,0.0
Adilabad,Bazarhathnoor,09-May-21,1.6,23.0,38.1,36.5,85.7,0.0,10.2
Adilabad,Bazarhathnoor,10-May-21,0.0,24.6,36.3,0.0,0.0,0.0,0.0
Adilabad,Bazarhathnoor,10-May-21,0.0,24.6,36.3,41.3,78.7,0.1,7.8
Adilabad,Bazarhathnoor,11-May-21,0.0,24.7,36.9,0.0,0.0,0.0,0.0
Adilabad,Bazarhathnoor,11-May-21,0.0,24.7,36.9,40.5,77.3,0.0,4.9
Adilabad,Bazarhathnoor,12-May-21,0.0,24.8,39.7,0.0,0.0,0.0,0.0
Adilabad,Bazarhathnoor,12-May-21,0.0,24.8,39.7,26.5,73.1,0.1,13.4
Adilabad,Bazarhathnoor,13-May-21,0.0,25.2,39.6,0.0,0.0,0.0,0.0
Adilabad,Bazarhathnoor,13-May-21,0.0,25.2,39.6,22.6,57.4,0.0,10.9
Adilabad,Bazarhathnoor,14-May-21,0.0,26.8,39.0,0.0,0.0,0.0,0.0
Adilabad,Bazarhathnoor,14-May-21,0.0,26.8,39.0,24.4,58.4,0.0,7.4
Adilabad,Bazarhathnoor,15-May-21,0.0,27.7,40.5,0.0,0.0,0.0,0.0
Adilabad,Bazarhathnoor,15-May-21,0.0,27.7,40.5,29.5,64.3,0.2,17.5
Adilabad,Bazarhathnoor,16-May-21,0.0,27.6,37.3,0.0,0.0,0.0,0.0
Adilabad,Bazarhathnoor,16-May-21,0.0,27.6,37.3,38.2,71.0,5.4,21.2
Adilabad,Bazarhathnoor,17-May-21,2.9,26.0,34.1,48.8,81.5,0.5,23.9
Adilabad,Bazarhathnoor,18-May-21,0.0,27.6,35.8,43.6,71.0,0.7,10.7
Adilabad,Bazarhathnoor,19-May-21,0.0,28.2,36.5,41.3,62.3,0.2,9.1
Adilabad,Bazarhathnoor,20-May-21,0.0,27.6,36.2,40.8,60.9,0.5,10.4
Adilabad,Bazarhathnoor,21-May-21,0.0,23.1,35.3,38.5,54.5,0.0,9.3
Adilabad,Bazarhathnoor,22-May-21,0.0,25.6,38.3,22.4,59.4,0.0,7.8
Adilabad,Bazarhathnoor,23-May-21,0.0,29.3,38.5,20.3,48.6,0.0,7.6
Adilabad,Bazarhathnoor,24-May-21,0.0,29.8,37.8,31.3,53.4,0.0,7.9
Adilabad,Bazarhathnoor,25-May-21,0.0,28.4,38.8,23.5,47.4,0.0,4.1
Adilabad,Bazarhathnoor,26-May-21,0.0,27.8,38.3,19.6,48.0,0.0,3.8
Adilabad,Bazarhathnoor,27-May-21,6.2,28.8,39.6,25.8,50.7,0.1,11.6
Adilabad,Bazarhathnoor,28-May-21,0.0,27.7,39.4,27.4,62.8,0.1,12.2
Adilabad,Bazarhathnoor,29-May-21,13.4,25.2,38.9,34.7,79.8,0.0,15.3
Adilabad,Bazarhathnoor,30-May-21,0.0,25.9,40.2,27.4,71.0,0.1,10.5
Adilabad,Bazarhathnoor,31-May-21,0.0,26.0,37.0,37.9,67.7,0.0,3.0
Adilabad,Bela,01-May-21,0.0,27.8,40.9,0.0,0.0,0.0,0.0
Adilabad,Bela,01-May-21,0.0,27.8,40.9,19.8,59.3,0.0,20.0
Adilabad,Bela,02-May-21,0.0,23.5,40.8,0.0,0.0,0.0,0.0
Adilabad,Bela,02-May-21,4.5,23.5,40.8,15.5,80.6,0.0,18.8
Adilabad,Bela,03-May-21,0.0,25.3,36.9,0.0,0.0,0.0,0.0
Adilabad,Bela,03-May-21,0.0,25.3,36.9,27.7,66.1,0.0,23.3
Adilabad,Bela,04-May-21,0.0,25.6,39.6,0.0,0.0,0.0,0.0
Adilabad,Bela,04-May-21,0.0,25.6,39.6,24.5,70.1,0.3,9.5
Adilabad,Bela,05-May-21,0.0,29.4,40.1,0.0,0.0,0.0,0.0
Adilabad,Bela,05-May-21,0.0,29.4,40.1,27.3,58.6,0.0,17.1
Adilabad,Bela,06-May-21,0.0,28.6,38.7,0.0,0.0,0.0,0.0
Adilabad,Bela,06-May-21,0.0,28.6,38.7,27.9,65.8,0.0,21.7
Adilabad,Bela,07-May-21,0.0,24.0,39.0,0.0,0.0,0.0,0.0
Adilabad,Bela,07-May-21,13.4,24.0,39.0,27.5,88.1,0.0,15.2
Adilabad,Bela,08-May-21,0.0,27.0,36.6,0.0,0.0,0.0,0.0
Adilabad,Bela,08-May-21,0.0,27.0,36.6,39.8,80.9,0.0,4.3
Adilabad,Bela,09-May-21,0.0,25.9,39.3,0.0,0.0,0.0,0.0
Adilabad,Bela,09-May-21,2.3,25.9,39.3,37.2,81.5,0.0,4.1
Adilabad,Bela,10-May-21,0.0,25.1,37.0,0.0,0.0,0.0,0.0
Adilabad,Bela,10-May-21,0.2,25.1,37.0,43.3,82.9,0.0,2.6
Adilabad,Bela,11-May-21,0.0,27.6,37.9,0.0,0.0,0.0,0.0
Adilabad,Bela,11-May-21,0.0,27.6,37.9,39.7,71.3,0.1,5.8
Adilabad,Bela,12-May-21,0.0,27.6,41.7,0.0,0.0,0.0,0.0
Adilabad,Bela,12-May-21,0.0,27.6,41.7,20.1,70.5,0.1,6.4
Adilabad,Bela,13-May-21,0.0,30.0,42.4,0.0,0.0,0.0,0.0
Adilabad,Bela,13-May-21,0.0,30.0,42.4,18.6,60.4,0.1,3.2
Adilabad,Bela,14-May-21,0.0,28.7,41.6,0.0,0.0,0.0,0.0
Adilabad,Bela,14-May-21,0.0,28.7,41.6,18.7,63.1,0.0,3.0
Adilabad,Bela,15-May-21,0.0,26.8,41.3,0.0,0.0,0.0,0.0
Adilabad,Bela,15-May-21,2.8,26.8,41.3,26.0,77.2,0.3,3.5
Adilabad,Bela,16-May-21,0.0,29.6,39.1,0.0,0.0,0.0,0.0
Adilabad,Bela,16-May-21,0.0,29.6,39.1,33.5,72.3,0.5,6.4
Adilabad,Bela,17-May-21,2.4,27.0,36.7,39.9,100.0,0.0,5.6
Adilabad,Bela,18-May-21,0.0,28.6,38.1,39.9,76.2,1.8,5.9
Adilabad,Bela,19-May-21,0.0,30.5,39.3,33.7,74.0,0.3,5.1
Adilabad,Bela,20-May-21,0.0,29.9,39.2,34.3,61.3,0.0,4.6
Adilabad,Bela,21-May-21,0.0,24.8,38.2,30.5,58.9,0.0,3.4
Adilabad,Bela,22-May-21,0.0,27.4,40.6,20.6,60.2,0.0,3.3
Adilabad,Bela,23-May-21,0.0,30.4,41.4,24.6,48.9,0.0,2.2
Adilabad,Bela,24-May-21,0.0,28.9,39.3,25.6,45.9,0.0,3.3
Adilabad,Bela,25-May-21,0.0,26.7,41.9,20.4,39.7,0.0,4.1
Adilabad,Bela,26-May-21,0.0,26.8,40.1,13.0,48.0,0.0,4.7
Adilabad,Bela,27-May-21,0.0,29.9,41.6,22.2,54.5,0.0,5.4
Adilabad,Bela,28-May-21,0.0,30.0,41.2,26.2,59.1,0.5,4.6
Adilabad,Bela,29-May-21,0.0,29.4,39.6,33.2,54.8,0.1,4.2
Adilabad,Bela,30-May-21,0.0,28.5,43.0,24.5,70.1,0.0,3.7
Adilabad,Bela,31-May-21,0.0,28.8,35.7,42.4,63.7,0.0,3.1
Adilabad,Bheempoor,01-May-21,0.0,27.2,41.0,0.0,0.0,0.0,0.0
Adilabad,Bheempoor,01-May-21,0.0,27.2,41.0,19.8,59.3,0.0,4.0
Adilabad,Bheempoor,02-May-21,0.0,23.3,40.6,0.0,0.0,0.0,0.0
Adilabad,Bheempoor,02-May-21,4.5,23.3,40.6,21.6,84.1,0.1,9.4
Adilabad,Bheempoor,03-May-21,0.0,23.2,35.6,0.0,0.0,0.0,0.0
Adilabad,Bheempoor,03-May-21,3.0,23.2,35.6,31.4,86.6,0.2,4.5
Adilabad,Bheempoor,04-May-21,0.0,25.4,38.6,0.0,0.0,0.0,0.0
Adilabad,Bheempoor,04-May-21,0.0,25.4,38.6,27.3,69.3,0.0,3.8
Adilabad,Bheempoor,05-May-21,0.0,27.7,39.8,0.0,0.0,0.0,0.0
Adilabad,Bheempoor,05-May-21,0.0,27.7,39.8,25.8,58.9,0.0,2.5
Adilabad,Bheempoor,06-May-21,0.0,28.1,39.4,0.0,0.0,0.0,0.0
Adilabad,Bheempoor,06-May-21,0.0,28.1,39.4,26.9,57.0,0.0,5.5
Adilabad,Bheempoor,07-May-21,0.0,27.2,39.6,0.0,0.0,0.0,0.0
Adilabad,Bheempoor,07-May-21,0.0,27.2,39.6,28.9,63.3,0.2,6.1
Adilabad,Bheempoor,08-May-21,0.0,24.6,35.9,0.0,0.0,0.0,0.0
Adilabad,Bheempoor,08-May-21,22.5,24.6,35.9,41.9,90.7,0.0,8.4
Adilabad,Bheempoor,09-May-21,0.0,25.6,37.6,0.0,0.0,0.0,0.0
Adilabad,Bheempoor,09-May-21,0.0,25.6,37.6,41.3,80.1,0.1,6.9
Adilabad,Bheempoor,10-May-21,0.0,27.5,37.2,0.0,0.0,0.0,0.0
Adilabad,Bheempoor,10-May-21,0.0,27.5,37.2,40.3,79.6,0.1,3.2
Adilabad,Bheempoor,11-May-21,0.0,27.0,37.7,0.0,0.0,0.0,0.0
Adilabad,Bheempoor,11-May-21,0.0,27.0,37.7,39.6,78.0,0.0,5.5
Adilabad,Bheempoor,12-May-21,0.0,27.6,41.1,0.0,0.0,0.0,0.0
Adilabad,Bheempoor,12-May-21,0.0,27.6,41.1,23.7,72.1,0.2,4.3
Adilabad,Bheempoor,13-May-21,0.0,29.4,40.9,0.0,0.0,0.0,0.0
Adilabad,Bheempoor,13-May-21,0.0,29.4,40.9,24.4,48.3,0.0,1.9
Adilabad,Bheempoor,14-May-21,0.0,27.4,40.4,0.0,0.0,0.0,0.0
Adilabad,Bheempoor,14-May-21,0.0,27.4,40.4,24.4,62.0,0.0,2.9
Adilabad,Bheempoor,15-May-21,0.0,27.4,39.9,0.0,0.0,0.0,0.0
Adilabad,Bheempoor,15-May-21,0.0,27.4,39.9,29.8,75.8,0.0,5.5
Adilabad,Bheempoor,16-May-21,0.0,29.8,39.2,0.0,0.0,0.0,0.0
Adilabad,Bheempoor,16-May-21,0.0,29.8,39.2,34.7,70.1,1.4,5.8
Adilabad,Bheempoor,17-May-21,2.5,27.8,37.1,39.0,83.4,0.7,7.3
Adilabad,Bheempoor,18-May-21,0.0,30.4,38.2,40.3,67.1,1.7,7.1
Adilabad,Bheempoor,19-May-21,0.0,30.9,38.3,38.1,59.9,0.4,6.8
Adilabad,Bheempoor,20-May-21,0.0,29.6,38.1,38.1,60.6,0.9,6.4
Adilabad,Bheempoor,21-May-21,0.0,24.0,37.3,36.6,61.6,0.0,2.7
Adilabad,Bheempoor,22-May-21,0.0,27.7,40.1,21.2,54.1,0.0,2.9
Adilabad,Bheempoor,23-May-21,0.0,30.8,41.1,23.2,52.4,0.0,2.3
Adilabad,Bheempoor,24-May-21,0.0,29.4,39.5,29.6,49.8,0.0,2.0
Adilabad,Bheempoor,25-May-21,0.0,25.6,41.4,22.1,42.0,0.0,2.5
Adilabad,Bheempoor,26-May-21,0.0,27.2,39.8,17.6,49.9,0.0,2.4
Adilabad,Bheempoor,27-May-21,0.0,31.5,40.6,21.3,57.6,0.3,3.7
Adilabad,Bheempoor,28-May-21,0.0,30.4,40.9,24.9,57.4,0.2,4.2
Adilabad,Bheempoor,29-May-21,0.0,29.8,40.1,35.2,56.5,0.0,5.5
Adilabad,Bheempoor,30-May-21,0.0,29.1,42.1,23.7,65.9,0.2,2.5
Adilabad,Bheempoor,31-May-21,0.0,29.1,37.2,39.3,60.1,0.0,2.1
Adilabad,Boath,01-May-21,0.0,25.2,40.1,0.0,0.0,0.0,0.0
Adilabad,Boath,01-May-21,0.8,25.2,40.1,19.1,59.3,0.0,39.1
Adilabad,Boath,02-May-21,0.0,23.1,38.8,0.0,0.0,0.0,0.0
Adilabad,Boath,02-May-21,1.1,23.1,38.8,24.2,78.5,0.0,23.4
Adilabad,Boath,03-May-21,0.0,19.7,35.2,0.0,0.0,0.0,0.0
Adilabad,Boath,03-May-21,31.1,19.7,35.2,41.2,87.7,0.0,33.1
Adilabad,Boath,04-May-21,0.0,21.3,36.4,0.0,0.0,0.0,0.0
Adilabad,Boath,04-May-21,0.0,21.3,36.4,33.3,86.0,0.0,24.6
Adilabad,Boath,05-May-21,0.0,24.5,38.2,0.0,0.0,0.0,0.0
Adilabad,Boath,05-May-21,0.0,24.5,38.2,29.6,70.3,0.0,14.7
Adilabad,Boath,06-May-21,0.0,24.8,36.4,0.0,0.0,0.0,0.0
Adilabad,Boath,06-May-21,0.0,24.8,36.4,33.9,67.4,0.0,38.4
Adilabad,Boath,07-May-21,0.0,25.6,38.0,0.0,0.0,0.0,0.0
Adilabad,Boath,07-May-21,0.0,25.6,38.0,30.8,71.3,0.0,28.1
Adilabad,Boath,08-May-21,0.0,24.0,35.4,0.0,0.0,0.0,0.0
Adilabad,Boath,08-May-21,0.0,24.0,35.4,39.5,65.7,0.0,11.3
Adilabad,Boath,09-May-21,0.0,23.0,38.1,0.0,0.0,0.0,0.0
Adilabad,Boath,09-May-21,9.3,23.0,38.1,35.7,85.0,0.0,4.5
Adilabad,Boath,10-May-21,0.0,24.1,35.5,0.0,0.0,0.0,0.0
Adilabad,Boath,10-May-21,0.0,24.1,35.5,45.4,85.7,0.1,7.8
Adilabad,Boath,11-May-21,0.0,24.7,36.0,0.0,0.0,0.0,0.0
Adilabad,Boath,11-May-21,3.1,24.7,36.0,42.4,87.9,0.0,4.9
Adilabad,Boath,12-May-21,0.0,23.8,39.5,0.0,0.0,0.0,0.0
Adilabad,Boath,12-May-21,0.0,23.8,39.5,26.9,81.5,0.0,22.9
Adilabad,Boath,13-May-21,0.0,23.6,40.4,0.0,0.0,0.0,0.0
Adilabad,Boath,13-May-21,0.0,23.6,40.4,24.4,72.6,0.0,20.4
Adilabad,Boath,14-May-21,0.0,28.0,39.8,0.0,0.0,0.0,0.0
Adilabad,Boath,14-May-21,0.0,28.0,39.8,23.7,60.1,0.0,9.7
Adilabad,Boath,15-May-21,0.0,28.3,40.9,0.0,0.0,0.0,0.0
Adilabad,Boath,15-May-21,0.0,28.3,40.9,29.2,66.2,0.0,34.4
Adilabad,Boath,16-May-21,0.0,27.4,37.4,0.0,0.0,0.0,0.0
Adilabad,Boath,16-May-21,0.0,27.4,37.4,37.4,75.5,1.0,42.5
Adilabad,Boath,17-May-21,2.4,25.7,33.8,48.6,84.1,0.0,47.4
Adilabad,Boath,18-May-21,0.0,27.3,36.0,41.8,70.7,0.7,10.7
Adilabad,Boath,19-May-21,0.0,27.8,37.0,40.1,67.3,0.2,9.1
Adilabad,Boath,20-May-21,0.0,27.2,37.5,38.4,65.4,0.5,10.4
Adilabad,Boath,21-May-21,0.0,23.3,36.1,35.9,67.4,0.0,9.3
Adilabad,Boath,22-May-21,0.0,25.1,38.6,20.6,57.7,0.0,7.8
Adilabad,Boath,23-May-21,0.0,28.6,39.0,22.4,60.3,0.0,7.6
Adilabad,Boath,24-May-21,0.0,28.2,39.2,27.6,46.6,0.0,7.9
Adilabad,Boath,25-May-21,0.0,24.6,39.7,22.7,42.7,0.0,4.1
Adilabad,Boath,26-May-21,0.0,28.0,38.0,19.6,48.0,0.0,3.8
Adilabad,Boath,27-May-21,0.3,29.3,40.9,21.0,49.4,0.1,11.6
Adilabad,Boath,28-May-21,0.0,27.4,40.5,23.0,67.5,0.1,12.2
Adilabad,Boath,29-May-21,0.4,27.5,38.7,34.7,67.0,0.0,15.3
Adilabad,Boath,30-May-21,14.2,24.9,41.1,25.8,86.2,0.1,10.5
Adilabad,Boath,31-May-21,0.0,26.5,37.0,39.8,80.3,0.0,3.0
Adilabad,Gadiguda,01-May-21,0.0,27.9,40.1,0.0,0.0,0.0,0.0
Adilabad,Gadiguda,01-May-21,0.0,27.9,40.1,24.7,59.3,0.1,14.4
Adilabad,Gadiguda,02-May-21,0.0,23.3,39.5,0.0,0.0,0.0,0.0
Adilabad,Gadiguda,02-May-21,0.0,23.3,39.5,26.7,75.8,0.1,13.1
Adilabad,Gadiguda,03-May-21,0.0,25.2,35.7,0.0,0.0,0.0,0.0
Adilabad,Gadiguda,03-May-21,0.0,25.2,35.7,39.5,69.4,0.0,17.1
Adilabad,Gadiguda,04-May-21,0.0,24.5,39.6,0.0,0.0,0.0,0.0
Adilabad,Gadiguda,04-May-21,0.0,24.5,39.6,30.0,89.8,0.3,8.9
Adilabad,Gadiguda,05-May-21,0.0,28.3,37.0,0.0,0.0,0.0,0.0
Adilabad,Gadiguda,05-May-21,0.0,28.3,37.0,34.5,70.4,0.1,9.8
Adilabad,Gadiguda,06-May-21,0.0,27.6,38.2,0.0,0.0,0.0,0.0
